steam_id,app_id,recommended,hours_played
76561198862691597,782330,Recommended,37.8 hrs on record(15.2 hrs at review time)
76561198862691597,879670,Recommended,2.1 hrs on record(0.2 hrs at review time)
76561198862691597,261550,Recommended,148.1 hrs on record(22.6 hrs at review time)
76561198862691597,848450,Recommended,4.3 hrs on record(2.0 hrs at review time)
76561198862691597,48700,Recommended,22.5 hrs on record(19.3 hrs at review time)
76561198862691597,264710,Recommended,60.5 hrs on record(6.3 hrs at review time)
76561198862691597,589290,Recommended,99.6 hrs on record(49.5 hrs at review time)
76561198862691597,885970,Recommended,56.9 hrs on record(12.6 hrs at review time)
76561198862691597,736220,Recommended,22.7 hrs on record(14.6 hrs at review time)
76561198862691597,686810,Recommended,54.3 hrs on record(39.4 hrs at review time)
76561198862691597,236390,Recommended,118.7 hrs on record(93.8 hrs at review time)
76561198862691597,892970,Recommended,57.0 hrs on record(29.1 hrs at review time)
76561198862691597,945360,Recommended,40.6 hrs on record(23.0 hrs at review time)
76561198862691597,218620,Recommended,78.4 hrs on record(65.4 hrs at review time)
76561198862691597,657200,Recommended,28.1 hrs on record(23.9 hrs at review time)
76561198862691597,730,Recommended,265.3 hrs on record(174.7 hrs at review time)
76561198862691597,1174180,Recommended,666.2 hrs on record(201.0 hrs at review time)
76561198862691597,239030,Recommended,45.2 hrs on record(22.0 hrs at review time)
76561198862691597,603850,Recommended,161.5 hrs on record(4.9 hrs at review time)
76561198862691597,1155590,Not Recommended,0.1 hrs on record
76561198862691597,508440,Recommended,140.9 hrs on record(37.2 hrs at review time)
76561198862691597,1118200,Recommended,430.7 hrs on record(103.7 hrs at review time)
76561198371922602,1364020,Recommended,11.9 hrs on record
76561198371922602,1245620,Recommended,249.2 hrs on record
76561198371922602,289070,Recommended,674.3 hrs on record
76561198371922602,1455840,Recommended,53.2 hrs on record
76561198371922602,1466860,Recommended,11.0 hrs on record
76561198371922602,1942280,Recommended,10.6 hrs on record
76561198371922602,1956800,Recommended,22.4 hrs on record
76561198371922602,1293830,Recommended,630.5 hrs on record
76561198371922602,2239550,Not Recommended,12.1 hrs on record
76561198371922602,1669980,Recommended,22.0 hrs on record(11.4 hrs at review time)
76561198371922602,939400,Recommended,1.5 hrs on record(1.4 hrs at review time)
76561198371922602,1832640,Not Recommended,1.8 hrs on record
76561198371922602,275850,Recommended,43.2 hrs on record(42.1 hrs at review time)
76561198371922602,1189490,Recommended,65.9 hrs on record(21.2 hrs at review time)
76561198371922602,1468810,Not Recommended,142.0 hrs on record(111.0 hrs at review time)
76561198371922602,1146630,Not Recommended,4.7 hrs on record(1.0 hrs at review time)
76561198371922602,1178830,Recommended,45.4 hrs on record(0.7 hrs at review time)
76561198371922602,1551360,Not Recommended,559.8 hrs on record(47.8 hrs at review time)
76561198371922602,1091500,Recommended,722.2 hrs on record(5.0 hrs at review time)
76561198371922602,1190460,Recommended,480.1 hrs on record(78.0 hrs at review time)
76561198371922602,323190,Recommended,353.3 hrs on record(30.8 hrs at review time)
76561198371922602,1057090,Recommended,108.4 hrs on record(17.1 hrs at review time)
76561198371922602,666140,Recommended,116.0 hrs on record(73.9 hrs at review time)
76561198371922602,958260,Recommended,"1,361.8 hrs on record(472.9 hrs at review time)"
76561198371922602,377160,Not Recommended,337.7 hrs on record(95.0 hrs at review time)
76561198371922602,992300,Recommended,5.9 hrs on record(3.9 hrs at review time)
76561198371922602,582160,Recommended,519.0 hrs on record(183.3 hrs at review time)
76561198371922602,374320,Recommended,480.7 hrs on record(38.5 hrs at review time)
76561198371922602,646910,Not Recommended,345.0 hrs on record(5.6 hrs at review time)
76561198371922602,621830,Not Recommended,233.5 hrs on record(2.3 hrs at review time)
76561198371922602,927250,Not Recommended,103.5 hrs on record(3.6 hrs at review time)
76561198371922602,524220,Recommended,130.1 hrs on record(52.8 hrs at review time)
76561198371922602,447040,Recommended,102.3 hrs on record(44.9 hrs at review time)
76561199364988282,2143770,Recommended,6.3 hrs on record
76561198156911260,2239550,Not Recommended,35.9 hrs on record(33.3 hrs at review time)
76561198156911260,1677280,Not Recommended,43.7 hrs on record(1.9 hrs at review time)
76561198156911260,752480,Not Recommended,8.4 hrs on record(7.1 hrs at review time)
76561198156911260,1791620,Not Recommended,2.2 hrs on record(1.0 hrs at review time)
76561198156911260,1580920,Not Recommended,0.0 hrs on record
76561198156911260,945360,Not Recommended,30.0 hrs on record(24.7 hrs at review time)
76561198156911260,790820,Recommended,92.6 hrs on record(42.0 hrs at review time)
76561198156911260,22380,Recommended,25.1 hrs on record(21.4 hrs at review time)
76561198156911260,774171,Not Recommended,2.2 hrs on record
76561198156911260,632350,Recommended,488.2 hrs on record(471.5 hrs at review time)
76561198156911260,735280,Not Recommended,"1,195.4 hrs on record(60.8 hrs at review time)"
76561198156911260,28000,Recommended,8.9 hrs on record(8.3 hrs at review time)
76561198156911260,438100,Not Recommended,107.4 hrs on record(99.0 hrs at review time)
76561198156911260,6400,Recommended,24.4 hrs on record(10.3 hrs at review time)
76561198156911260,644570,Recommended,41.0 hrs on record(30.9 hrs at review time)
76561199367743878,2231010,Not Recommended,1.1 hrs on record
76561198096022762,108600,Not Recommended,52.1 hrs on record(11.5 hrs at review time)
76561198096022762,2172860,Recommended,0.0 hrs on record
76561198096022762,1184140,Not Recommended,0.9 hrs on record
76561198096022762,1449850,Not Recommended,38.6 hrs on record(6.2 hrs at review time)
76561198096022762,1002300,Not Recommended,16.6 hrs on record
76561198096022762,283640,Not Recommended,29.7 hrs on record(29.3 hrs at review time)
76561198096022762,731490,Not Recommended,13.8 hrs on record
76561198096022762,2111040,Recommended,20.1 hrs on record(8.4 hrs at review time)
76561198096022762,250760,Not Recommended,43.8 hrs on record
76561198096022762,105600,Not Recommended,199.0 hrs on record(88.1 hrs at review time)
76561198096022762,1848450,Recommended,28.4 hrs on record(4.0 hrs at review time)
76561198096022762,315850,Not Recommended,4.8 hrs on record
76561198096022762,229810,Not Recommended,1.4 hrs on record(1.0 hrs at review time)
76561198096022762,214490,Not Recommended,50.5 hrs on record
76561198096022762,782330,Not Recommended,17.6 hrs on record
76561198096022762,985810,Not Recommended,33.6 hrs on record(11.3 hrs at review time)
76561198096022762,622870,Recommended,43.7 hrs on record(43.4 hrs at review time)
76561198096022762,356650,Not Recommended,31.1 hrs on record(2.8 hrs at review time)
76561198096022762,692850,Recommended,72.9 hrs on record(47.7 hrs at review time)
76561198096022762,389140,Not Recommended,13.0 hrs on record(10.2 hrs at review time)
76561198096022762,537340,Recommended,10.2 hrs on record(0.9 hrs at review time)
76561198096022762,718180,Not Recommended,8.1 hrs on record
76561198096022762,438100,Recommended,7.1 hrs on record
76561198096022762,375120,Recommended,3.5 hrs on record
76561198096022762,502130,Recommended,0.1 hrs on record
76561198096022762,211820,Recommended,691.4 hrs on record(25.0 hrs at review time)
76561198096022762,260250,Not Recommended,3.4 hrs on record
76561198096022762,230700,Not Recommended,108.6 hrs on record(25.1 hrs at review time)
76561198096022762,227580,Not Recommended,20.5 hrs on record(19.6 hrs at review time)
76561198096022762,49520,Recommended,200.2 hrs on record(16.0 hrs at review time)
76561198856342084,2248760,Recommended,24.6 hrs on record(20.0 hrs at review time)
76561198856342084,1929610,Recommended,10.2 hrs on record(5.2 hrs at review time)
76561198856342084,1182110,Recommended,92.5 hrs on record(74.6 hrs at review time)
76561198856342084,2298080,Recommended,3.5 hrs on record
76561198856342084,1895890,Recommended,1.6 hrs on record(1.2 hrs at review time)
76561198856342084,2214940,Recommended,1.6 hrs on record
76561198856342084,1961300,Recommended,2.2 hrs on record
76561198856342084,1670870,Recommended,7.1 hrs on record
76561198856342084,953880,Recommended,91.7 hrs on record(84.0 hrs at review time)
76561198856342084,493520,Recommended,694.5 hrs on record(90.7 hrs at review time)
76561198856342084,682990,Recommended,60.0 hrs on record(50.6 hrs at review time)
76561198856342084,1916950,Recommended,1.4 hrs on record
76561198856342084,823130,Recommended,110.8 hrs on record(100.5 hrs at review time)
76561198856342084,1404660,Recommended,1.8 hrs on record(0.8 hrs at review time)
76561198856342084,1601840,Recommended,1.0 hrs on record(0.9 hrs at review time)
76561198856342084,1625450,Recommended,90.1 hrs on record(33.4 hrs at review time)
76561198856342084,1672840,Recommended,1.4 hrs on record
76561198856342084,1461540,Recommended,1.1 hrs on record
76561198856342084,1517340,Recommended,2.0 hrs on record(1.5 hrs at review time)
76561198856342084,1062060,Recommended,0.7 hrs on record(0.6 hrs at review time)
76561198856342084,1119060,Recommended,0.6 hrs on record
76561198856342084,1567370,Recommended,0.1 hrs on record
76561198856342084,1553320,Recommended,1.4 hrs on record
76561198856342084,1094030,Recommended,0.9 hrs on record
76561198856342084,1504690,Recommended,1.4 hrs on record
76561198856342084,1333920,Recommended,1.6 hrs on record
76561198856342084,1218250,Recommended,0.4 hrs on record
76561198856342084,1164390,Recommended,0.2 hrs on record
76561198856342084,1507650,Recommended,0.7 hrs on record
76561198856342084,866440,Recommended,0.4 hrs on record
76561198856342084,296630,Recommended,0.9 hrs on record
76561198856342084,1389630,Recommended,2.1 hrs on record(1.1 hrs at review time)
76561198856342084,1532170,Recommended,0.6 hrs on record
76561198856342084,1355930,Recommended,0.6 hrs on record(0.5 hrs at review time)
76561198856342084,1389160,Recommended,1.5 hrs on record(0.8 hrs at review time)
76561198856342084,1301720,Recommended,3.1 hrs on record(2.0 hrs at review time)
76561198856342084,739630,Recommended,438.4 hrs on record(5.6 hrs at review time)
76561198168935591,2280390,Recommended,6.9 hrs on record(4.3 hrs at review time)
76561198168935591,1592110,Recommended,3.9 hrs on record
76561198168935591,2380450,Recommended,1.0 hrs on record
76561198168935591,2331970,Recommended,3.6 hrs on record(1.7 hrs at review time)
76561198168935591,2377240,Recommended,2.1 hrs on record
76561198168935591,1293460,Recommended,5.2 hrs on record(2.7 hrs at review time)
76561198168935591,1627850,Recommended,2.2 hrs on record
76561198168935591,1812300,Recommended,2.5 hrs on record(2.0 hrs at review time)
76561198168935591,2316330,Recommended,3.5 hrs on record(0.5 hrs at review time)
76561198168935591,1269710,Recommended,4.3 hrs on record
76561198168935591,1817190,Recommended,15.0 hrs on record(7.3 hrs at review time)
76561198168935591,2313970,Recommended,1.2 hrs on record
76561198168935591,1244950,Recommended,7.2 hrs on record(4.9 hrs at review time)
76561198168935591,2304670,Recommended,1.5 hrs on record
76561198168935591,2126010,Recommended,1.0 hrs on record
76561198168935591,2014620,Recommended,0.9 hrs on record
76561198168935591,2003050,Recommended,2.4 hrs on record
76561198168935591,2265180,Recommended,3.4 hrs on record(2.5 hrs at review time)
76561198168935591,1990690,Recommended,1.5 hrs on record
76561198168935591,2246850,Recommended,3.2 hrs on record(2.2 hrs at review time)
76561198168935591,2229680,Recommended,3.2 hrs on record(2.2 hrs at review time)
76561198168935591,1621560,Recommended,2.4 hrs on record
76561198168935591,2257060,Recommended,1.3 hrs on record
76561198168935591,1262060,Recommended,7.3 hrs on record(1.3 hrs at review time)
76561198168935591,2233600,Recommended,3.7 hrs on record
76561198168935591,2233850,Recommended,1.0 hrs on record(0.5 hrs at review time)
76561198168935591,1170950,Recommended,5.3 hrs on record(2.0 hrs at review time)
76561198168935591,2254000,Recommended,0.8 hrs on record
76561198168935591,715400,Recommended,5.6 hrs on record
76561198168935591,2194810,Recommended,1.8 hrs on record(0.5 hrs at review time)
76561198168935591,2229570,Recommended,1.0 hrs on record
76561198168935591,2202900,Recommended,1.1 hrs on record
76561198168935591,2194800,Recommended,3.2 hrs on record(1.7 hrs at review time)
76561198168935591,1949000,Recommended,2.2 hrs on record
76561198168935591,2194700,Recommended,1.4 hrs on record(1.1 hrs at review time)
76561198168935591,2180740,Recommended,0.8 hrs on record
76561198168935591,1547860,Recommended,5.9 hrs on record(2.4 hrs at review time)
76561198168935591,2176790,Recommended,2.2 hrs on record(1.2 hrs at review time)
76561198168935591,1943610,Recommended,1.7 hrs on record
76561198168935591,1947260,Recommended,3.1 hrs on record
76561198168935591,801500,Recommended,0.6 hrs on record
76561198168935591,685790,Recommended,0.9 hrs on record
76561198168935591,1944970,Recommended,1.3 hrs on record(1.0 hrs at review time)
76561198168935591,1920940,Recommended,2.2 hrs on record
76561198168935591,1922870,Not Recommended,1.6 hrs on record
76561198168935591,1882580,Recommended,0.4 hrs on record
76561198168935591,562500,Recommended,11.4 hrs on record(4.6 hrs at review time)
76561198168935591,1882700,Recommended,0.8 hrs on record
76561198168935591,1570070,Recommended,3.1 hrs on record(3.1 hrs at review time)
76561198168935591,1919040,Recommended,5.1 hrs on record
76561198168935591,1071870,Recommended,1.6 hrs on record(1.0 hrs at review time)
76561198168935591,1810210,Recommended,1.7 hrs on record(1.0 hrs at review time)
76561198168935591,1341210,Recommended,1.2 hrs on record
76561198168935591,1517970,Recommended,2.2 hrs on record
76561198168935591,534380,Recommended,3.9 hrs on record(2.4 hrs at review time)
76561198168935591,1885640,Recommended,2.0 hrs on record
76561198168935591,1444020,Recommended,3.8 hrs on record
76561198168935591,1637490,Recommended,4.1 hrs on record
76561198168935591,1709260,Recommended,0.8 hrs on record
76561198168935591,1626640,Recommended,2.0 hrs on record(0.4 hrs at review time)
76561198168935591,1678140,Recommended,9.4 hrs on record(0.6 hrs at review time)
76561198168935591,1633210,Recommended,1.0 hrs on record
76561198168935591,1606590,Recommended,0.4 hrs on record
76561198168935591,1609160,Recommended,1.1 hrs on record(0.5 hrs at review time)
76561198168935591,1519790,Recommended,3.6 hrs on record(2.0 hrs at review time)
76561198168935591,1565220,Recommended,0.5 hrs on record(0.5 hrs at review time)
76561198168935591,526160,Recommended,3.6 hrs on record(2.0 hrs at review time)
76561198168935591,1536830,Recommended,4.7 hrs on record(1.0 hrs at review time)
76561198168935591,1524340,Recommended,1.7 hrs on record
76561198168935591,1251300,Recommended,2.5 hrs on record
76561198168935591,1334000,Recommended,28.0 hrs on record(2.0 hrs at review time)
76561198168935591,1505620,Recommended,3.4 hrs on record(0.4 hrs at review time)
76561198168935591,1523800,Recommended,1.5 hrs on record
76561198168935591,1518200,Recommended,1.9 hrs on record
76561198168935591,1409730,Recommended,3.7 hrs on record(3.5 hrs at review time)
76561198168935591,1294760,Recommended,3.9 hrs on record(3.7 hrs at review time)
76561198168935591,1522630,Recommended,0.6 hrs on record(0.5 hrs at review time)
76561198168935591,1166230,Recommended,1.6 hrs on record
76561198168935591,1359650,Recommended,3.6 hrs on record(1.8 hrs at review time)
76561198168935591,1460250,Recommended,2.0 hrs on record
76561198168935591,1253870,Recommended,2.0 hrs on record
76561198168935591,1453940,Recommended,1.2 hrs on record
76561198168935591,1413680,Recommended,3.0 hrs on record
76561198168935591,896160,Recommended,10.6 hrs on record(3.3 hrs at review time)
76561198168935591,1173380,Recommended,9.7 hrs on record
76561198168935591,1425250,Recommended,8.8 hrs on record(1.8 hrs at review time)
76561198168935591,1234190,Recommended,1.5 hrs on record
76561198168935591,1241040,Recommended,39.4 hrs on record(2.1 hrs at review time)
76561198168935591,691690,Recommended,33.2 hrs on record(1.1 hrs at review time)
76561198168935591,1100110,Recommended,35.7 hrs on record(2.7 hrs at review time)
76561198168935591,854860,Recommended,1.5 hrs on record(1.0 hrs at review time)
76561198168935591,1184810,Recommended,3.8 hrs on record(3.5 hrs at review time)
76561198168935591,1102780,Recommended,3.5 hrs on record
76561198168935591,1107370,Recommended,15.7 hrs on record(3.8 hrs at review time)
76561198168935591,603320,Recommended,4.2 hrs on record(4.2 hrs at review time)
76561198168935591,848010,Recommended,3.0 hrs on record
76561198168935591,1172050,Recommended,9.5 hrs on record
76561198168935591,669950,Recommended,3.3 hrs on record(3.0 hrs at review time)
76561198168935591,1334010,Recommended,4.9 hrs on record(4.7 hrs at review time)
76561198168935591,1219950,Recommended,10.2 hrs on record
76561198168935591,1018130,Recommended,24.4 hrs on record(22.7 hrs at review time)
76561198168935591,1341170,Recommended,40.2 hrs on record(30.1 hrs at review time)
76561198168935591,570,Recommended,"8,718.8 hrs on record(8,014.0 hrs at review time)"
76561198168935591,1012790,Recommended,4.0 hrs on record(3.4 hrs at review time)
76561198168935591,1424780,Recommended,4.2 hrs on record(2.8 hrs at review time)
76561198015465875,2239550,Not Recommended,0.5 hrs on record
76561198015465875,548570,Recommended,93.4 hrs on record(80.6 hrs at review time)
76561198015465875,368070,Recommended,161.0 hrs on record(101.0 hrs at review time)
76561198015465875,402130,Recommended,66.3 hrs on record(51.0 hrs at review time)
76561198015465875,234140,Recommended,8.2 hrs on record(4.5 hrs at review time)
76561198371401845,813780,Recommended,535.4 hrs on record(499.0 hrs at review time)
76561198371401845,2165610,Recommended,5.1 hrs on record
76561198371401845,1504020,Recommended,4.3 hrs on record
76561198371401845,1385730,Recommended,3.3 hrs on record
76561198371401845,1393350,Recommended,0.9 hrs on record(0.6 hrs at review time)
76561198371401845,1192640,Recommended,3.6 hrs on record
76561198371401845,1299120,Recommended,1.9 hrs on record
76561198371401845,1146630,Recommended,10.6 hrs on record(1.5 hrs at review time)
76561198371401845,1466180,Recommended,5.4 hrs on record
76561198371401845,1266800,Recommended,1.1 hrs on record(0.3 hrs at review time)
76561198371401845,2261650,Not Recommended,0.1 hrs on record
76561198371401845,1630650,Not Recommended,0.1 hrs on record
76561198371401845,2298730,Not Recommended,0.1 hrs on record
76561198371401845,1850270,Recommended,1.6 hrs on record
76561198371401845,1431570,Not Recommended,6.3 hrs on record(1.5 hrs at review time)
76561198371401845,1854250,Recommended,6.8 hrs on record
76561198371401845,2334210,Recommended,0.4 hrs on record
76561198371401845,1987970,Not Recommended,2.1 hrs on record
76561198371401845,2307120,Not Recommended,1.0 hrs on record
76561198371401845,2264880,Not Recommended,1.9 hrs on record
76561198371401845,2355080,Recommended,0.2 hrs on record
76561198371401845,1518430,Recommended,69.1 hrs on record
76561198371401845,2352890,Not Recommended,0.2 hrs on record
76561198371401845,2346370,Recommended,0.1 hrs on record
76561198371401845,1211360,Recommended,1.2 hrs on record
76561198371401845,1274300,Recommended,2.1 hrs on record
76561198371401845,2026560,Recommended,0.0 hrs on record
76561198371401845,2026550,Recommended,0.0 hrs on record
76561198371401845,1860860,Recommended,5.2 hrs on record(0.9 hrs at review time)
76561198371401845,1715910,Recommended,0.0 hrs on record
76561198371401845,1423080,Recommended,0.5 hrs on record
76561198371401845,1300160,Not Recommended,0.3 hrs on record
76561198371401845,2085130,Recommended,0.8 hrs on record
76561198371401845,1994070,Recommended,1.1 hrs on record
76561198371401845,1659800,Recommended,4.5 hrs on record
76561198371401845,1874770,Not Recommended,0.3 hrs on record
76561198371401845,2173910,Not Recommended,0.5 hrs on record(0.4 hrs at review time)
76561198371401845,1732740,Recommended,1.9 hrs on record
76561198371401845,2171840,Recommended,1.4 hrs on record(1.2 hrs at review time)
76561198371401845,2078780,Recommended,1.9 hrs on record
76561198371401845,1990260,Recommended,0.5 hrs on record
76561198371401845,1802980,Recommended,2.1 hrs on record
76561198371401845,1709500,Not Recommended,17.0 hrs on record(7.2 hrs at review time)
76561198371401845,1303740,Not Recommended,0.9 hrs on record
76561198371401845,1925210,Not Recommended,0.8 hrs on record
76561198371401845,1732180,Recommended,9.8 hrs on record(7.0 hrs at review time)
76561198371401845,1504540,Not Recommended,0.0 hrs on record
76561198371401845,1471200,Not Recommended,0.8 hrs on record
76561198371401845,1607280,Not Recommended,12.1 hrs on record(1.0 hrs at review time)
76561198371401845,2016370,Not Recommended,10.0 hrs on record(0.5 hrs at review time)
76561198371401845,1913490,Not Recommended,14.2 hrs on record(0.9 hrs at review time)
76561198371401845,736190,Recommended,34.7 hrs on record
76561198371401845,1333360,Recommended,11.9 hrs on record(4.9 hrs at review time)
76561198371401845,1605010,Recommended,15.0 hrs on record(1.3 hrs at review time)
76561198371401845,1123190,Recommended,0.1 hrs on record
76561198371401845,1372830,Recommended,3.4 hrs on record
76561198371401845,1256610,Recommended,1.4 hrs on record
76561198371401845,1422610,Recommended,0.3 hrs on record(0.2 hrs at review time)
76561198371401845,1683430,Recommended,9.5 hrs on record(4.6 hrs at review time)
76561198371401845,887530,Not Recommended,5.9 hrs on record
76561198371401845,1468810,Not Recommended,95.4 hrs on record
76561198371401845,1083210,Recommended,2.1 hrs on record(1.9 hrs at review time)
76561198371401845,1618230,Recommended,4.5 hrs on record(2.4 hrs at review time)
76561198371401845,1568940,Recommended,7.2 hrs on record
76561198371401845,1296830,Recommended,40.8 hrs on record(32.1 hrs at review time)
76561198371401845,431960,Recommended,154.1 hrs on record(86.7 hrs at review time)
76561198035540225,2167220,Recommended,3.9 hrs on record
76561198035540225,739630,Not Recommended,2.9 hrs on record(0.3 hrs at review time)
76561198035540225,2400,Not Recommended,0.9 hrs on record
76561198035540225,72850,Recommended,375.0 hrs on record(374.4 hrs at review time)
76561198035540225,224480,Recommended,3.1 hrs on record
76561198035540225,620,Recommended,27.1 hrs on record(23.4 hrs at review time)
76561198385123587,2143770,Recommended,4.3 hrs on record
76561197975748594,2141580,Not Recommended,0.0 hrs on record
76561197975748594,1774580,Recommended,69.7 hrs on record
76561197975748594,1888930,Recommended,28.9 hrs on record
76561197975748594,618970,Recommended,21.8 hrs on record
76561197975748594,1091500,Recommended,183.9 hrs on record(181.0 hrs at review time)
76561197975748594,20920,Recommended,111.0 hrs on record(110.3 hrs at review time)
76561197975748594,637670,Recommended,59.4 hrs on record
76561197975748594,20900,Recommended,102.9 hrs on record(102.9 hrs at review time)
76561197975748594,1869820,Recommended,0.0 hrs on record
76561197975748594,933110,Recommended,88.2 hrs on record(84.7 hrs at review time)
76561197975748594,1213210,Recommended,117.2 hrs on record(113.5 hrs at review time)
76561197975748594,1017900,Recommended,68.8 hrs on record
76561197975748594,1222730,Recommended,114.6 hrs on record
76561197975748594,1557210,Recommended,0.0 hrs on record
76561197975748594,1579380,Recommended,22.4 hrs on record
76561197975748594,292030,Recommended,331.6 hrs on record(322.6 hrs at review time)
76561197975748594,400110,Not Recommended,15.0 hrs on record
76561197975748594,240,Recommended,45.7 hrs on record
76561197975748594,501300,Recommended,3.0 hrs on record
76561197975748594,613830,Recommended,45.8 hrs on record
76561197975748594,1389240,Recommended,0.0 hrs on record
76561197975748594,813780,Recommended,233.1 hrs on record(173.1 hrs at review time)
76561197975748594,1237950,Recommended,57.8 hrs on record
76561197975748594,6060,Recommended,26.5 hrs on record
76561197975748594,414340,Recommended,11.5 hrs on record
76561197975748594,418240,Recommended,55.4 hrs on record
76561197975748594,6830,Recommended,34.7 hrs on record
76561197975748594,6800,Recommended,28.7 hrs on record
76561197975748594,12120,Not Recommended,93.5 hrs on record
76561197975748594,40330,Recommended,7.4 hrs on record
76561197975748594,228360,Recommended,5.0 hrs on record
76561197975748594,252710,Recommended,8.7 hrs on record
76561197975748594,80330,Recommended,6.9 hrs on record
76561197975748594,336610,Recommended,55.4 hrs on record(35.7 hrs at review time)
76561197975748594,368370,Recommended,3.5 hrs on record
76561197975748594,750920,Recommended,78.0 hrs on record(77.8 hrs at review time)
76561197975748594,6020,Recommended,16.1 hrs on record
76561197975748594,6030,Recommended,20.3 hrs on record
76561197975748594,420,Recommended,10.8 hrs on record(10.8 hrs at review time)
76561197975748594,380,Recommended,6.4 hrs on record
76561197975748594,340,Recommended,0.5 hrs on record
76561197975748594,220,Recommended,20.9 hrs on record
76561197975748594,1172380,Recommended,32.3 hrs on record(31.4 hrs at review time)
76561197975748594,6910,Recommended,54.4 hrs on record
76561197975748594,130,Recommended,5.2 hrs on record
76561197975748594,50,Recommended,10.1 hrs on record
76561197975748594,280,Recommended,8.8 hrs on record
76561197975748594,70,Recommended,20.5 hrs on record
76561197975748594,316790,Recommended,10.7 hrs on record
76561197975748594,238210,Recommended,28.3 hrs on record
76561197975748594,388880,Recommended,14.8 hrs on record
76561197975748594,388210,Recommended,5.9 hrs on record
76561197975748594,381780,Recommended,37.3 hrs on record
76561197975748594,232790,Recommended,26.7 hrs on record
76561197975748594,105450,Recommended,27.6 hrs on record(13.7 hrs at review time)
76561197975748594,208580,Recommended,103.6 hrs on record
76561197975748594,32370,Recommended,64.0 hrs on record
76561197975748594,488060,Recommended,0.0 hrs on record
76561197975748594,355950,Recommended,0.0 hrs on record
76561197975748594,6000,Recommended,10.0 hrs on record(9.7 hrs at review time)
76561197975748594,239550,Recommended,0.0 hrs on record
76561197975748594,221380,Recommended,240.2 hrs on record(170.3 hrs at review time)
76561197975748594,555220,Recommended,5.6 hrs on record
76561197975748594,349320,Not Recommended,35.5 hrs on record
76561197975748594,400,Recommended,14.6 hrs on record
76561197975748594,730820,Recommended,7.6 hrs on record
76561197975748594,237850,Recommended,33.4 hrs on record
76561197975748594,6300,Recommended,14.0 hrs on record(13.5 hrs at review time)
76561197975748594,6310,Recommended,20.6 hrs on record
76561197975748594,620,Recommended,20.3 hrs on record
76561197975748594,32460,Recommended,7.1 hrs on record
76561197975748594,32360,Recommended,5.3 hrs on record
76561197975748594,6010,Recommended,16.6 hrs on record
76561197975748594,39140,Recommended,108.8 hrs on record(108.7 hrs at review time)
76561197975748594,391220,Recommended,107.4 hrs on record(106.9 hrs at review time)
76561197975748594,203160,Recommended,65.1 hrs on record(64.7 hrs at review time)
76561198069159152,1536980,Recommended,2.1 hrs on record(1.8 hrs at review time)
76561198069159152,1546870,Recommended,0.1 hrs on record
76561198069159152,1539160,Recommended,1.6 hrs on record
76561198069159152,1624380,Recommended,2.1 hrs on record
76561198069159152,2398410,Recommended,0.1 hrs on record
76561198069159152,2266850,Recommended,0.2 hrs on record
76561198069159152,2365670,Recommended,0.2 hrs on record
76561198069159152,2390580,Recommended,0.2 hrs on record
76561198069159152,975020,Recommended,0.3 hrs on record
76561198069159152,763770,Recommended,2.3 hrs on record
76561198069159152,2257900,Recommended,0.3 hrs on record
76561198069159152,2003730,Recommended,0.5 hrs on record
76561198069159152,2017640,Recommended,0.1 hrs on record
76561198069159152,1860860,Recommended,0.2 hrs on record
76561198069159152,2018930,Recommended,0.2 hrs on record
76561198069159152,1382840,Recommended,0.2 hrs on record
76561198069159152,2232810,Recommended,0.2 hrs on record
76561198069159152,2296270,Recommended,0.1 hrs on record
76561198069159152,2401040,Recommended,0.2 hrs on record
76561198069159152,1787160,Recommended,0.6 hrs on record
76561198069159152,1486050,Recommended,0.2 hrs on record
76561198069159152,2217980,Recommended,0.1 hrs on record
76561198069159152,2218800,Recommended,0.1 hrs on record
76561198069159152,2279350,Recommended,0.1 hrs on record
76561198069159152,1985360,Recommended,0.1 hrs on record
76561198069159152,1829910,Recommended,0.1 hrs on record
76561198069159152,1667400,Recommended,0.1 hrs on record
76561198069159152,2381050,Recommended,0.1 hrs on record
76561198069159152,2352500,Recommended,0.1 hrs on record(0.1 hrs at review time)
76561198069159152,2283860,Recommended,0.1 hrs on record
76561198069159152,2365090,Recommended,0.1 hrs on record
76561198069159152,2338510,Recommended,0.1 hrs on record
76561198069159152,2291810,Recommended,0.1 hrs on record
76561198069159152,2354300,Recommended,0.2 hrs on record
76561198069159152,1921760,Recommended,0.4 hrs on record
76561198069159152,1170610,Recommended,1.7 hrs on record(0.7 hrs at review time)
76561198069159152,2327820,Recommended,0.1 hrs on record
76561198069159152,2327800,Recommended,0.2 hrs on record
76561198069159152,2068130,Recommended,0.5 hrs on record
76561198069159152,2244110,Recommended,0.1 hrs on record
76561198069159152,2349990,Recommended,0.1 hrs on record
76561198069159152,1814710,Recommended,0.2 hrs on record
76561198069159152,2235250,Recommended,0.2 hrs on record
76561198069159152,1595310,Recommended,0.2 hrs on record
76561198069159152,1604690,Recommended,0.2 hrs on record
76561198069159152,2373830,Recommended,0.3 hrs on record
76561198069159152,2356180,Recommended,0.3 hrs on record
76561198069159152,2346370,Recommended,0.3 hrs on record
76561198069159152,2233600,Recommended,0.2 hrs on record
76561198069159152,2150580,Recommended,0.3 hrs on record
76561198069159152,853380,Recommended,6.8 hrs on record
